,id,marca,modelo,preco_minimo,idade_veiculo,km_rodados,tipo_vendedor,tipo_combustivel,tipo_transmissao,potencia_maxima,preco_venda,ipva,ano,estado
11491,12554,Mahindra,XUV500,1654000.0,6,57000,distribuidora,Diesel,Manual,140.0,925000,37000.0,2018,moderadamente rodado
11492,12555,Honda,Amaze,869000.0,7,87000,distribuidora,Diesel,Manual,98.6,375000,15000.0,2017,rodado
11493,12556,Hyundai,Grand,648000.0,3,15800,distribuidora,Petrol,Automatic,81.86,479000,19160.0,2021,novo
11494,12557,Honda,Brio,1210698.5413290113,9,47316,distribuidora,Petrol,Manual,86.8,245000,9800.0,2015,moderadamente rodado
11495,12558,Mahindra,XUV500,1654000.0,4,56000,distribuidora,Diesel,Manual,140.0,925000,37000.0,2020,moderadamente rodado
11496,12559,Renault,KWID,343000.0,5,45000,particular,Petrol,Manual,67.0,225000,9000.0,2019,moderadamente rodado
11497,12560,Ford,Figo,862000.0,8,30000,particular,Diesel,Manual,68.05,250000,10000.0,2016,moderadamente rodado
11498,12561,Hyundai,i20,803000.0,3,25000,distribuidora,Petrol,Manual,81.86,550000,22000.0,2021,novo
11499,12562,Hyundai,Grand,648000.0,3,36000,distribuidora,Petrol,Manual,81.86,520000,20800.0,2021,moderadamente rodado
11500,12563,Hyundai,i20,803000.0,5,22000,distribuidora,Petrol,Manual,81.83,549000,21960.0,2019,novo
11501,12564,BMW,3,61295152.58855586,5,41000,distribuidora,Diesel,Automatic,188.0,2525000,101000.0,2019,moderadamente rodado
11502,12565,Honda,Brio,1210698.5413290113,8,27890,distribuidora,Petrol,Manual,86.8,325000,13000.0,2016,novo
11503,12566,BMW,X1,61295152.58855586,2,10000,distribuidora,Diesel,Automatic,188.0,3200000,128000.0,2022,novo
11504,12567,Toyota,Corolla,2876695.0,9,91000,distribuidora,Diesel,Manual,87.2,490000,19600.0,2015,rodado
11505,12568,Toyota,Fortuner,3997000.0,8,60000,particular,Diesel,Automatic,169.0,1300000,52000.0,2016,moderadamente rodado
11506,12569,Mahindra,Thar,1475000.0,3,22000,distribuidora,Diesel,Manual,105.0,835000,33400.0,2021,novo
11507,12570,Maruti,Ertiga,862000.0,4,2100,distribuidora,Petrol,Manual,103.26,725000,29000.0,2020,novo
11508,12571,Audi,Q3,7113256.41025641,6,40000,particular,Diesel,Automatic,174.33,1500000,60000.0,2018,moderadamente rodado
11509,12572,Mahindra,Scorpio,1519000.0,10,65001,distribuidora,Diesel,Manual,120.0,449000,17960.0,2014,moderadamente rodado
11510,12573,Maruti,Zen,614646.3878326996,14,70500,distribuidora,Petrol,Manual,67.1,88000,3520.0,2010,moderadamente rodado
11511,12574,Hyundai,Verna,1219000.0,6,52323,distribuidora,Diesel,Automatic,126.2,665000,26600.0,2018,moderadamente rodado
11512,12575,Honda,Amaze,704000.0,5,15000,particular,Petrol,Manual,86.7,500000,20000.0,2019,novo
11513,12576,Mercedes-Benz,E-Class,7545000.0,7,42005,distribuidora,Diesel,Automatic,204.0,1575000,63000.0,2017,moderadamente rodado
11514,12577,Maruti,Swift Dzire,632000.0,7,80000,distribuidora,Petrol,Manual,85.8,310000,12400.0,2017,rodado
11515,12578,Maruti,Ritz,614646.3878326996,9,54000,distribuidora,Petrol,Manual,85.8,265000,10600.0,2015,moderadamente rodado
11516,12579,Volkswagen,Polo,694000.0,6,52752,distribuidora,Petrol,Manual,74.0,390000,15600.0,2018,moderadamente rodado
11517,12580,Maruti,Swift Dzire,653000.0,3,40000,distribuidora,Petrol,Automatic,81.8,625000,25000.0,2021,moderadamente rodado
11518,12581,Hyundai,Verna,1219000.0,7,89000,distribuidora,Diesel,Manual,126.32,650000,26000.0,2017,rodado
11519,12582,Maruti,Swift,614646.3878326996,5,55000,distribuidora,Diesel,Manual,74.0,410000,16400.0,2019,moderadamente rodado
11520,12583,Maruti,Swift Dzire,653000.0,6,57000,distribuidora,Petrol,Manual,81.8,460000,18400.0,2018,moderadamente rodado
11521,12584,Honda,City,1268000.0,14,42000,distribuidora,Petrol,Manual,78.0,165000,6600.0,2010,moderadamente rodado
11522,12585,Ford,Ecosport,927000.0,6,42000,distribuidora,Petrol,Automatic,120.69,650000,26000.0,2018,moderadamente rodado
11523,12586,Datsun,GO,441000.0,6,45000,distribuidora,Petrol,Manual,67.05,250000,10000.0,2018,moderadamente rodado
11524,12587,Maruti,Wagon R,597000.0,5,77950,distribuidora,CNG,Manual,58.16,340000,13600.0,2019,moderadamente rodado
11525,12589,Honda,City,1268000.0,2,16000,distribuidora,Petrol,Manual,117.3,1090000,43600.0,2022,novo
11526,12590,Mahindra,Thar,1475000.0,6,64000,distribuidora,Diesel,Manual,105.0,750000,30000.0,2018,moderadamente rodado
11527,12591,BMW,5,7320000.0,9,69000,distribuidora,Diesel,Automatic,177.0,1350000,54000.0,2015,moderadamente rodado
11528,12592,Toyota,Fortuner,3997000.0,7,61000,distribuidora,Diesel,Automatic,168.5,1680000,67200.0,2017,moderadamente rodado
11529,12593,Maruti,Swift Dzire,653000.0,7,45000,distribuidora,Petrol,Manual,85.8,420000,16800.0,2017,moderadamente rodado
11530,12594,Hyundai,i20,967624.184646262,6,48300,distribuidora,Diesel,Manual,88.73,485000,19400.0,2018,moderadamente rodado
11531,12595,Maruti,Ciaz,614646.3878326996,4,47000,distribuidora,Diesel,Manual,88.5,700000,28000.0,2020,moderadamente rodado
11532,12596,Maruti,Swift Dzire,653000.0,3,9313,distribuidora,Petrol,Automatic,81.8,745000,29800.0,2021,novo
11533,12597,Honda,City,1266000.0,10,58568,distribuidora,Petrol,Manual,116.4,350000,14000.0,2014,moderadamente rodado
11534,12598,Honda,Amaze,877000.0,2,68000,distribuidora,Diesel,Automatic,78.9,800000,32000.0,2022,moderadamente rodado
11535,12599,Honda,Civic,2084000.0,10,70000,particular,Petrol,Manual,130.2,400000,16000.0,2014,moderadamente rodado
11536,12600,Maruti,Swift,614646.3878326996,8,50000,distribuidora,Diesel,Manual,74.0,350000,14000.0,2016,moderadamente rodado
11537,12601,Maruti,Ritz,614646.3878326996,7,56500,distribuidora,Diesel,Manual,73.94,301000,12040.0,2017,moderadamente rodado
11538,12602,Maruti,Ertiga,614646.3878326996,9,70000,distribuidora,Petrol,Manual,93.7,425000,17000.0,2015,moderadamente rodado
11539,12603,Volkswagen,Polo,694000.0,6,65869,distribuidora,Petrol,Manual,74.0,465000,18600.0,2018,moderadamente rodado
11540,12604,Honda,City,1268000.0,5,50000,particular,Petrol,Manual,117.3,660000,26400.0,2019,moderadamente rodado
11541,12605,Maruti,Wagon R,599000.0,7,51000,distribuidora,CNG,Manual,58.33,245000,9800.0,2017,moderadamente rodado
11542,12606,Maruti,Swift Dzire,653000.0,12,68000,distribuidora,Petrol,Manual,85.8,210000,8400.0,2012,moderadamente rodado
11543,12607,Honda,City,1435000.0,6,63000,distribuidora,Diesel,Manual,98.6,575000,23000.0,2018,moderadamente rodado
11544,12608,Hyundai,Grand,654000.0,4,32891,distribuidora,Petrol,Manual,82.0,450000,18000.0,2020,moderadamente rodado
11545,12609,Mahindra,Scorpio,1399372.0930232557,5,51000,distribuidora,Diesel,Manual,120.0,960000,38400.0,2019,moderadamente rodado
11546,12610,Honda,CR-V,1210698.5413290113,6,80000,distribuidora,Petrol,Automatic,153.86,1375000,55000.0,2018,rodado
11547,12611,Toyota,Etios,2876695.0,6,61000,distribuidora,Diesel,Manual,67.04,440000,17600.0,2018,moderadamente rodado
11548,12612,Hyundai,Creta,967624.184646262,5,72000,distribuidora,Diesel,Manual,126.2,825000,33000.0,2019,moderadamente rodado
11549,12613,Maruti,Baleno,668000.0,4,23000,particular,Petrol,Manual,83.1,550000,22000.0,2020,novo
11550,12614,Renault,Duster,414304.9645390071,8,58000,distribuidora,Diesel,Manual,108.45,415000,16600.0,2016,moderadamente rodado
11551,12615,Jaguar,XF,6595333.333333333,8,66000,distribuidora,Diesel,Automatic,187.7,1750000,70000.0,2016,moderadamente rodado
11552,12616,Honda,City,1234000.0,15,57526,distribuidora,Petrol,Manual,90.0,90000,3600.0,2009,moderadamente rodado
11553,12617,Toyota,Innova,1980000.0,3,48000,distribuidora,Petrol,Automatic,163.7,1790000,71600.0,2021,moderadamente rodado
11554,12618,Maruti,Zen,614646.3878326996,13,63000,distribuidora,Petrol,Manual,67.1,140000,5600.0,2011,moderadamente rodado
11555,12619,Mercedes-Benz,M-Class,117489928.05755396,7,64000,distribuidora,Diesel,Automatic,203.2,2450000,98000.0,2017,moderadamente rodado
11556,12620,BMW,3,5007000.0,12,74000,distribuidora,Petrol,Automatic,154.0,565000,22600.0,2012,moderadamente rodado
11557,12621,Maruti,Swift,604000.0,1,35000,distribuidora,Petrol,Manual,81.8,575000,23000.0,2023,moderadamente rodado
11558,12622,Toyota,Corolla,2876695.0,9,73001,distribuidora,Petrol,Manual,138.1,475000,19000.0,2015,moderadamente rodado
11559,12623,Honda,City,1234000.0,10,39000,distribuidora,Petrol,Manual,118.0,349000,13960.0,2014,moderadamente rodado
11560,12624,Mahindra,XUV500,1399372.0930232557,6,58000,distribuidora,Diesel,Manual,140.0,790000,31600.0,2018,moderadamente rodado
11561,12625,Ford,Figo,896000.0,8,76091,distribuidora,Diesel,Manual,68.05,245000,9800.0,2016,moderadamente rodado
11562,12626,Maruti,Alto,489000.0,5,30265,distribuidora,CNG,Manual,47.3,295000,11800.0,2019,moderadamente rodado
11563,12627,Toyota,Innova,2876695.0,9,39000,distribuidora,Diesel,Manual,100.0,650000,26000.0,2015,moderadamente rodado
11564,12628,Honda,Jazz,851000.0,9,40383,distribuidora,Petrol,Manual,88.8,325000,13000.0,2015,moderadamente rodado
11565,12629,Honda,City,1210698.5413290113,10,70778,distribuidora,Petrol,Manual,118.0,360000,14400.0,2014,moderadamente rodado
11566,12630,Maruti,Baleno,614646.3878326996,3,32000,distribuidora,Diesel,Manual,74.0,615000,24600.0,2021,moderadamente rodado
11567,12631,Skoda,Superb,3537000.0,7,32000,distribuidora,Petrol,Manual,157.75,950000,38000.0,2017,moderadamente rodado
11568,12632,Maruti,Swift Dzire,656000.0,5,39000,distribuidora,Petrol,Manual,81.8,495000,19800.0,2019,moderadamente rodado
11569,12633,Honda,City,1268000.0,6,58000,distribuidora,Petrol,Manual,117.3,620000,24800.0,2018,moderadamente rodado
11570,12634,Hyundai,Verna,1054000.0,3,11500,distribuidora,Petrol,Manual,105.5,825000,33000.0,2021,novo
11571,12635,Maruti,Alto,614646.3878326996,11,40000,particular,Petrol,Manual,46.3,170000,6800.0,2013,moderadamente rodado
11572,12636,Toyota,Innova,1990000.0,4,52000,distribuidora,Diesel,Manual,147.51,1450000,58000.0,2020,moderadamente rodado
11573,12637,Ford,Ecosport,919000.0,5,53620,concessionária,Petrol,Manual,110.4,580000,23200.0,2019,moderadamente rodado
11574,12639,Maruti,Ciaz,614646.3878326996,6,84000,distribuidora,Diesel,Manual,88.5,550000,22000.0,2018,rodado
11575,12640,Toyota,Corolla,2876695.0,7,42000,distribuidora,Petrol,Manual,138.03,870000,34800.0,2017,moderadamente rodado
11576,12641,Toyota,Etios,2876695.0,9,55000,distribuidora,Petrol,Manual,88.73,340000,13600.0,2015,moderadamente rodado
11577,12642,Hyundai,i20,974000.0,3,69000,distribuidora,Diesel,Manual,88.73,660000,26400.0,2021,moderadamente rodado
11578,12643,Maruti,Swift Dzire,614646.3878326996,9,48059,distribuidora,Diesel,Manual,73.9,353000,14120.0,2015,moderadamente rodado
11579,12644,Hyundai,Santro,967624.184646262,12,63000,distribuidora,Petrol,Manual,62.1,125000,5000.0,2012,moderadamente rodado
11580,12645,Maruti,Ciaz,614646.3878326996,3,49000,distribuidora,Petrol,Automatic,91.1,811000,32440.0,2021,moderadamente rodado
11581,12646,Maruti,Baleno,668000.0,3,39000,distribuidora,Petrol,Manual,83.1,600000,24000.0,2021,moderadamente rodado
11582,12647,Honda,Mobilio,1210698.5413290113,4,120000,particular,Petrol,Manual,117.3,500000,20000.0,2020,rodado
11583,12648,Hyundai,Grand,648000.0,4,46000,distribuidora,Petrol,Automatic,81.86,470000,18800.0,2020,moderadamente rodado
11584,12649,BMW,3,5061000.0,5,69000,distribuidora,Diesel,Automatic,190.0,2100000,84000.0,2019,moderadamente rodado
11585,12650,Maruti,Ciaz,614646.3878326996,5,52000,distribuidora,Diesel,Manual,88.5,615000,24600.0,2019,moderadamente rodado
11586,12651,Hyundai,i10,967624.184646262,8,44000,particular,Petrol,Manual,68.05,230000,9200.0,2016,moderadamente rodado
11587,12652,Volvo,V40,483011500.0,6,44000,distribuidora,Diesel,Automatic,150.0,1499000,59960.0,2018,moderadamente rodado
11588,12653,Maruti,Wagon R,526000.0,9,69000,distribuidora,Petrol,Manual,67.05,300000,12000.0,2015,moderadamente rodado
11589,12654,Toyota,Innova,1990000.0,4,63000,distribuidora,Diesel,Manual,147.8,1650000,66000.0,2020,moderadamente rodado
11590,12655,Maruti,Swift Dzire,614646.3878326996,4,60000,distribuidora,Diesel,Automatic,74.02,600000,24000.0,2020,moderadamente rodado
11591,12656,Mercedes-Benz,CLS,10100000.0,5,4800,distribuidora,Diesel,Automatic,204.0,4100000,164000.0,2019,novo
11592,12657,BMW,X1,4986000.0,4,22000,particular,Diesel,Automatic,188.0,2500000,100000.0,2020,novo
11593,12658,Hyundai,i20,803000.0,5,51334,distribuidora,Petrol,Manual,81.83,550000,22000.0,2019,moderadamente rodado
11594,12659,Hyundai,i10,967624.184646262,9,50000,distribuidora,Petrol,Manual,78.9,240000,9600.0,2015,moderadamente rodado
11595,12660,Maruti,Wagon R,511000.0,5,46613,concessionária,Petrol,Manual,67.04,345000,13800.0,2019,moderadamente rodado
11596,12662,Mercedes-Benz,GL-Class,7452000.0,5,40000,distribuidora,Diesel,Automatic,170.0,3350000,134000.0,2019,moderadamente rodado
11597,12663,Hyundai,Grand,967624.184646262,4,21000,distribuidora,Diesel,Manual,73.97,455000,18200.0,2020,novo
11598,12664,Maruti,Baleno,669000.0,3,19000,distribuidora,Petrol,Manual,81.8,585000,23400.0,2021,novo
11599,12665,Hyundai,Grand,648000.0,6,41000,distribuidora,Petrol,Automatic,82.0,540000,21600.0,2018,moderadamente rodado
11600,12666,Toyota,Etios,2876695.0,6,51500,distribuidora,Diesel,Manual,67.04,445000,17800.0,2018,moderadamente rodado
11601,12667,Honda,City,1234000.0,13,100000,particular,Petrol,Manual,78.0,200000,8000.0,2011,rodado
11602,12668,Honda,Amaze,1210698.5413290113,7,49000,distribuidora,Petrol,Manual,86.7,395000,15800.0,2017,moderadamente rodado
11603,12669,Honda,Jazz,851000.0,4,42000,distribuidora,Petrol,Manual,88.7,590000,23600.0,2020,moderadamente rodado
11604,12670,Maruti,Baleno,668000.0,3,4000,distribuidora,Petrol,Manual,83.1,680000,27200.0,2021,novo
11605,12671,Toyota,Etios,2876695.0,5,45000,distribuidora,Petrol,Manual,88.73,375000,15000.0,2019,moderadamente rodado
11606,12672,Toyota,Etios,2876695.0,5,21468,concessionária,Petrol,Manual,78.9,435000,17400.0,2019,novo
11607,12674,Maruti,Ritz,614646.3878326996,8,85000,distribuidora,Petrol,Manual,85.8,295000,11800.0,2016,rodado
11608,12675,Hyundai,Grand,648000.0,7,29000,distribuidora,Petrol,Manual,82.0,375000,15000.0,2017,novo
11609,12676,Maruti,Eeco,582000.0,2,28500,particular,CNG,Manual,61.7,410000,16400.0,2022,novo
11610,12677,Mercedes-Benz,C-Class,5130000.0,7,82000,distribuidora,Diesel,Automatic,167.62,1425000,57000.0,2017,rodado
11611,12678,Jeep,Compass,2485264.705882353,3,34000,distribuidora,Petrol,Automatic,160.0,1450000,58000.0,2021,moderadamente rodado
11612,12679,Hyundai,Creta,1158000.0,5,30000,distribuidora,Petrol,Manual,121.3,890000,35600.0,2019,moderadamente rodado
11613,12680,Honda,Jazz,1210698.5413290113,4,34633,distribuidora,Petrol,Automatic,88.7,625000,25000.0,2020,moderadamente rodado
11614,12681,Maruti,Swift Dzire,614646.3878326996,4,63452,distribuidora,Diesel,Automatic,74.02,695000,27800.0,2020,moderadamente rodado
11615,12682,Porsche,Macan,8048000.0,4,34000,distribuidora,Petrol,Automatic,249.0,5975000,239000.0,2020,moderadamente rodado
11616,12683,Maruti,Wagon R,597000.0,5,37208,concessionária,CNG,Manual,67.04,365000,14600.0,2019,moderadamente rodado
11617,12685,Hyundai,i20,803000.0,3,43000,distribuidora,Petrol,Manual,81.83,595000,23800.0,2021,moderadamente rodado
11618,12686,Maruti,Zen,614646.3878326996,12,70000,particular,Petrol,Manual,64.0,120000,4800.0,2012,moderadamente rodado
11619,12687,Honda,City,1268000.0,9,78000,distribuidora,Petrol,Automatic,116.3,475000,19000.0,2015,moderadamente rodado
11620,12688,Toyota,Camry,4500000.0,6,65000,distribuidora,Petrol,Automatic,158.2,1699000,67960.0,2018,moderadamente rodado
11621,12689,Mercedes-Benz,E-Class,722900000.0,11,48000,distribuidora,Petrol,Manual,203.0,1050000,42000.0,2013,moderadamente rodado
11622,12690,Maruti,Swift,614646.3878326996,3,30000,distribuidora,Petrol,Automatic,81.8,650000,26000.0,2021,moderadamente rodado
11623,12691,Maruti,Alto,614646.3878326996,9,42489,concessionária,Petrol,Manual,67.1,235000,9400.0,2015,moderadamente rodado
11624,12692,Mercedes-Benz,CLA,117489928.05755396,3,26000,distribuidora,Diesel,Automatic,136.0,2790000,111600.0,2021,novo
11625,12693,Hyundai,Verna,1309000.0,7,47000,distribuidora,Diesel,Automatic,126.32,545000,21800.0,2017,moderadamente rodado
11626,12694,Hyundai,Santro,967624.184646262,12,20000,distribuidora,Petrol,Manual,62.1,165000,6600.0,2012,novo
11627,12695,Maruti,Wagon R,614646.3878326996,6,56931,distribuidora,Petrol,Manual,67.04,320000,12800.0,2018,moderadamente rodado
11628,12696,Skoda,Rapid,2572827.5862068967,5,49000,distribuidora,Diesel,Automatic,103.52,595000,23800.0,2019,moderadamente rodado
11629,12697,Hyundai,Santro,967624.184646262,12,36000,particular,Petrol,Manual,62.1,127000,5080.0,2012,moderadamente rodado
11630,12698,Nissan,Sunny,1690333.3333333333,7,60000,distribuidora,Diesel,Manual,84.8,380000,15200.0,2017,moderadamente rodado
11631,12699,Mahindra,Scorpio,1519000.0,5,64312,distribuidora,Diesel,Manual,120.0,825000,33000.0,2019,moderadamente rodado
11632,12700,Hyundai,Creta,1237000.0,3,73249,distribuidora,Diesel,Manual,88.7,865000,34600.0,2021,moderadamente rodado
11633,12701,Hyundai,i10,967624.184646262,10,190000,particular,Petrol,Manual,68.05,150000,6000.0,2014,rodado
11634,12702,Maruti,Celerio,512000.0,6,34000,distribuidora,Petrol,Manual,67.04,365000,14600.0,2018,moderadamente rodado
11635,12703,Toyota,Camry,4500000.0,7,56000,distribuidora,Petrol,Automatic,164.7,1099000,43960.0,2017,moderadamente rodado
11636,12704,Maruti,Wagon R,614646.3878326996,7,50000,particular,Petrol,Manual,67.04,300000,12000.0,2017,moderadamente rodado
11637,12705,Maruti,Eeco,448000.0,2,10000,particular,Petrol,Manual,73.0,415000,16600.0,2022,novo
11638,12706,Volkswagen,Ameo,820416.9884169884,3,25000,particular,Petrol,Manual,75.0,525000,21000.0,2021,novo
11639,12707,Maruti,Vitara,614646.3878326996,4,60000,particular,Diesel,Manual,88.5,780000,31200.0,2020,moderadamente rodado
11640,12708,Maruti,Swift Dzire,653000.0,6,52000,distribuidora,Petrol,Manual,85.8,425000,17000.0,2018,moderadamente rodado
11641,12709,Toyota,Camry,4500000.0,5,87000,distribuidora,Petrol,Automatic,158.2,1995000,79800.0,2019,rodado
11642,12710,Maruti,Wagon R,614646.3878326996,6,33000,distribuidora,Petrol,Automatic,67.04,425000,17000.0,2018,moderadamente rodado
11643,12711,Hyundai,Grand,671000.0,3,22000,distribuidora,Petrol,Manual,81.86,475000,19000.0,2021,novo
11644,12712,Mercedes-Benz,CLA,117489928.05755396,5,32000,distribuidora,Petrol,Automatic,183.0,1950000,78000.0,2019,moderadamente rodado
11645,12713,Maruti,Vitara,614646.3878326996,3,29000,distribuidora,Diesel,Automatic,88.5,895000,35800.0,2021,novo
11646,12714,MG,Hector,1496000.0,2,4100,distribuidora,Petrol,Automatic,141.0,1865000,74600.0,2022,novo
11647,12715,Hyundai,i20,803000.0,4,39000,distribuidora,Petrol,Manual,81.86,590000,23600.0,2020,moderadamente rodado
11648,12716,Toyota,Innova,1980000.0,5,18000,distribuidora,Petrol,Manual,163.7,1475000,59000.0,2019,novo
11649,12717,BMW,X5,904200000.0,5,40000,distribuidora,Diesel,Automatic,258.0,4200000,168000.0,2019,moderadamente rodado
11650,12718,Maruti,Ertiga,614646.3878326996,9,58000,distribuidora,Diesel,Manual,88.76,395000,15800.0,2015,moderadamente rodado
11651,12719,Mercedes-Benz,S-Class,16700000.0,7,20001,distribuidora,Diesel,Automatic,282.0,5500000,220000.0,2017,novo
11652,12720,Ford,Figo,659000.0,7,60000,particular,Petrol,Manual,70.02,175000,7000.0,2017,moderadamente rodado
11653,12721,Honda,Amaze,704000.0,6,60500,distribuidora,Petrol,Manual,86.7,444000,17760.0,2018,moderadamente rodado
11654,12722,Audi,A4,7113256.41025641,8,79000,distribuidora,Diesel,Automatic,174.33,1210000,48400.0,2016,moderadamente rodado
11655,12723,Honda,City,1268000.0,10,60000,particular,Petrol,Manual,118.0,352000,14080.0,2014,moderadamente rodado
11656,12724,Hyundai,i10,967624.184646262,12,49100,particular,Petrol,Manual,78.9,180000,7200.0,2012,moderadamente rodado
11657,12725,Mercedes-Benz,GLS,12300000.0,4,29000,distribuidora,Diesel,Automatic,258.0,6199000,247960.0,2020,novo
11658,12726,Toyota,Innova,1997000.0,4,67000,particular,Diesel,Automatic,171.5,1480000,59200.0,2020,moderadamente rodado
11659,12727,Honda,Civic,2084000.0,11,80000,distribuidora,Petrol,Manual,130.2,285000,11400.0,2013,rodado
11660,12728,Honda,Civic,2084000.0,11,56000,distribuidora,Petrol,Manual,130.2,360000,14400.0,2013,moderadamente rodado
